010960,삼호개발,25000000,0,872, 
046390,삼화네트웍스,43172933,0,659, 
004450,삼화왕관,2154379,0,745, 
009470,삼화전기,6613820,0,2579, 
001820,삼화콘덴서,10395000,0,3326, 
000390,삼화페인트,27203469,0,1670, 
027580,상보,59181279,0,550, 
038540,상상인,55328313,0,1159, 
001290,상상인증권,108337120,0,879, 
041650,상신브레이크,21471450,0,591, 
091580,상신이디피,13328219,0,1324, 
263810,상신전자,15924825,0,482, 
089980,상아프론테크,15989037,0,2914, 
107600,새빗켐,5630054,0,1469, 
411080,샌즈랩,15267638,0,1380, 
252990,샘씨엔에스,58388063,0,3404, 
007540,샘표,2875800,0,1455, 
248170,샘표식품,4568286,0,1228, 
038070,서린바이오,9100676,0,614, 
006730,서부T&D,65426923,0,6935, 
100660,서암기계공업,12600000,0,513, 
007860,서연,23479844,0,2204, 
200880,서연이화,27028437,0,3073, 
019770,서연탑메탈,11650000,0,447, 
017390,서울가스,5000000,0,3140, 
046890,서울반도체,58305400,0,3982, 
031210,서울보증보험,69821598,0,37284, 
063170,서울옥션,17774267,0,1462, 
036120,서울평가정보,35500000,0,784, 
021050,서원,47474590,0,567, 
093920,서원인텍,18600000,0,1032, 
178320,서진시스템,56247954,0,12627, 
140070,서플러스글로벌,36988000,0,924, 
